debut : 2020-06-06 10:36:50.374065
Evaluation data set is:[0]
Evaluation data set is:../CorpusAnnote3cat/groupsAll/group0
False negatives:	وفي داخل الوكالة حوش مكشوف، يرى منه الناظر في الدور الأول «حضيرًا» فيه أروقة مثل التي بداخل المساجد والوكائل، فيصعد إليها بسُلَّم كبير، فيجد الغرفة الجميلة المعروفة (ببهو فرنسا)، وهي في دار الوكالة السياسية الفرنساوية بالقاهرة، تمثّل في منازل الأجانب غرف القصور العربية بمشربيَّاتها البديعة، بسقوفها الجميلة، بأركانها الأنيقة بزواياها الجميلة، بقاعاتها الحرمية الفاخرة، وهي التي كانت تزدان بها قصور أجدادنا وأسلافنا، فتركناها من باب الحماقة العظمى، والتقليد الأعمى، وآثرنا اتخاذ الطراز الأوروپاوي المختذل، الذي أصبح عندنا منعزلًا غريبًا منقطعًا يتيمًا، فهو لا شرقي ولا غربي، وفي هذه الغرفة الجميلة يشعر الإنسان «بطراوة» لطيفة، ناشئة عن التدبير الهندسي العربي ومراعاة لضرورات الجو في أرض مصر، وفيها السجاجيد الثمينة، والنقوش البديعة، والألوان الزاهية، والأثاثات العربية الفاخرة، مع المصابيح النحاسية، المشغولة شغلًا عجيبًا تحار فيه الأفكار، فرحمة الله على تلك الأيام!	166	176	ببهو فرنسا	LOC-Admin
true positives:	وأما المادة الثالثة فلا ضرر فيها أبدًا، بل من مزاياها أنها تحمل كل إنسان على تعهد تعلمه، حتى يقرب من منصب أعلى من منصبه، وبهذا كثرت معارفهم، ولم يقفل تمدنهم على حالة واحدة مثل أهل الصين والهند، ممن يعتبر توارث الصنائع والحرف، ويبقي للشخص دائمًا حرفة أبيه.	180	185	الصين	LOC-Admin
False positives:	وأما المادة الثالثة فلا ضرر فيها أبدًا، بل من مزاياها أنها تحمل كل إنسان على تعهد تعلمه، حتى يقرب من منصب أعلى من منصبه، وبهذا كثرت معارفهم، ولم يقفل تمدنهم على حالة واحدة مثل أهل الصين والهند، ممن يعتبر توارث الصنائع والحرف، ويبقي للشخص دائمًا حرفة أبيه.	187	192	الهند	LOC-Admin
False positives:	واستمر القطار يدفدف عبر سهل تبسة حيث لازال في تلك الساعة بعض الفلاحين يقيمون حصادهم أكواماً صغيرة لينقلوها على ظهر البغال والحمير، بينما كانت المواشي ترعي في الحقول المحصودة، والهدوء يسود والسكينة تخيم على هذا المنظر العتيق.	24	32	سهل تبسة	LOC-Natur
False negatives:	واستمر القطار يدفدف عبر سهل تبسة حيث لازال في تلك الساعة بعض الفلاحين يقيمون حصادهم أكواماً صغيرة لينقلوها على ظهر البغال والحمير، بينما كانت المواشي ترعي في الحقول المحصودة، والهدوء يسود والسكينة تخيم على هذا المنظر العتيق.	28	32	تبسة	LOC-Admin
true positives:	(٢) إنكلترا:لندن.	4	11	إنكلترا	LOC-Admin
true positives:	وفي هذه الأثناء وصل من تبسة عبد المجيد خالدي، الذي سيكون ــــ لحسن الحظ ولسوئه ــــ الصلة بيني وبين الحي اللاتيني، إذ أنني سأعود هنا إلى الوسط الجزائري ومشكلاته مع مشكلات العالم الإسلامي.	23	27	تبسة	LOC-Admin
False positives:	وفي هذه الأثناء وصل من تبسة عبد المجيد خالدي، الذي سيكون ــــ لحسن الحظ ولسوئه ــــ الصلة بيني وبين الحي اللاتيني، إذ أنني سأعود هنا إلى الوسط الجزائري ومشكلاته مع مشكلات العالم الإسلامي.	171	187	العالم الإسلامي.	LOC-Admin
False negatives:	وفي هذه الأثناء وصل من تبسة عبد المجيد خالدي، الذي سيكون ــــ لحسن الحظ ولسوئه ــــ الصلة بيني وبين الحي اللاتيني، إذ أنني سأعود هنا إلى الوسط الجزائري ومشكلاته مع مشكلات العالم الإسلامي.	171	186	العالم الإسلامي	LOC-Admin
true positives:	ومن الأساتذة من لا يعرف من ذلك الحي غير السوربون والمعاهد الملحقة بجامعة باريس.	40	48	السوربون	LOC-Build
False positives:	ومن الأساتذة من لا يعرف من ذلك الحي غير السوربون والمعاهد الملحقة بجامعة باريس.	67	78	جامعة باريس	LOC-Build
False negatives:	ومن الأساتذة من لا يعرف من ذلك الحي غير السوربون والمعاهد الملحقة بجامعة باريس.	73	78	باريس	LOC-Admin
False positives:	قد تحول يا صديقي إلى أمواج من النور البنفسجي الجذاب، حتى حسبته قلبًا يخفق بالمنى، أو مخدعًا يتناجى فيه عاشقان، وحسب السين ليلة من هذه الليالي في كل عام ليتيه على أنهار العالم جمعاء، وليظفر بمثل ما كان يظفر به النيل قديمًا يوم كانت تزف إليه في كل عام فتاة هيفاء، والحسن في كل عصر خير ما يهدى وخير ما ينال.	116	121	السين	LOC-Natur
true positives:	أما في الغرب فقد تغيرت أحوالهم حتى أوشكوا أن يقلبوا نظام الاجتماع ولا سيما في البلاد الجمهورية ومنها فرنسا، وهو موضوع كلامنا في هذا الباب	7	12	الغرب	LOC-Admin
False positives:	أما في الغرب فقد تغيرت أحوالهم حتى أوشكوا أن يقلبوا نظام الاجتماع ولا سيما في البلاد الجمهورية ومنها فرنسا، وهو موضوع كلامنا في هذا الباب	78	94	البلاد الجمهورية	LOC-Admin
true positives:	ولنساء القرى خصلة ذميمة وهي أنهن يشرقن بِنُخَامَتهن، وهذه تقابل خصلة نساء فرنسا في لحسهن أصابعهن بعد أكل الحلواء ونحوها، ويقابلها من خصال أهل المشرق التجشؤ وهو حباق المعدة، غير أن خصلة الفرنساويات أقل أذى؛ لأنها لا تكون إلا عقب الأكل ومدتها لا تطول، وجمع النساء اللاتي استخدمناهن كن يلمسن شعورهن ووجوههن وأيديهن وسخة، ويغسلن وجوههن وأعناقهن ويمسحنها بالخرق التي يمسحن بها آنية المطبخ.	74	79	فرنسا	LOC-Admin
true positives:	والآن فإن الناقل يسير سبعين ميلًا، وكان في مبدئها ينفق عليها من الفحم أكثر مما ينفق الآن بخمسة أضعاف، وقس على ذلك سائر المصاريف، وقد عُلِمَ من خلاصة مجلس الشورى المنوط به إقرار هذه المصلحة، أن الحصص الأصلية وما يلحقها من الاستقراض الخاص بجماعات سكك الحديد الكائنة في بريتانيا بلغت ثلاثمائة وستة وثلاثين مليونًا من الليرة، وبلغ عدد المسافرين في المملكة المذكورة في بعض السنين ٥٣٦٧٤٠٤ تحصل منهم، ومما أخذ أيضًا على البهائم والرسائل ٥٤٢٤٦٠٥ ليرات، وعدد مجموع سكك الحديد فيها بلغ مائتين واثنتين وعشرين سكة تجري أسلاك التلغراف في ثلثيها.	267	275	بريتانيا	LOC-Admin
False positives:	وممن تنصر إنسان يقال له عبد العال، ويقال إنه كان ولاه الفرنسيس بمصر (أغاة انكشارية) في أيامهم، فلما سافروا تبعهم، وبقي على إسلامه نحو خمس عشرة سنة، ثم بعد ذلك تنصر، والعياذ بالله، بسبب الزواج بنصرانية، ثم مات بعد قليل ويقال إنه سمع عند موته يقول: أجرني يا رسول الله!	64	67	مصر	LOC-Admin
False positives:	توجهنا إلى دروکس والهرة لويزة معنا طبعاً، في حافلة امتطيناها بباب فرساي، وسرعان ما وجدنا أنفسنا بين جمهور غير الجمهور المألوف، بين القروي والقروية ومن أرياف النرماندي أو لابوص، عائدين من قضاء مصلحة لهم بباريس في ملابس روعي فيها جانب الراحة أكثر من الأناقة، فيشعر المرء من أول وهلة أن المصلحة تهمهم أكثر من المظهر.	11	16	دروکس	LOC-Admin
